id,year,active_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
255891,2018,1,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Crisis Watch,2018-04-30,Cameroon  APRIL 2018""",Crisis Watch,4/30/2018,Cameroon  APRIL 2018,Crisis Watch,2,Ngamé village,Far North region,Logone-et-Chari department,11.707306,14.712534,POINT (14.712534 11.707306),146550,Cameroon,471,Africa,1,1,4/17/2018,4/17/2018,0,0,2,0,2,2,2
255892,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""Crisis Watch,2018-04-30,Cameroon  APRIL 2018"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018""",Crisis Watch;Crisis Watch,2018-04-30;2018-04-30,Cameroon  APRIL 2018;Nigeria  APRIL 2018,Crisis Watch,3,Bama lga,Borno state,Bama lga,11.52059,14.09661,POINT (14.096610 11.520590),146549,Nigeria,475,Africa,1,1,4/18/2018,4/18/2018,0,4,0,0,4,4,4
255524,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,3,"""AllAfrica,2018-04-20,Troops Kill Boko Haram Terrorist, Avert Deadly Ied Attack"";""Nigeria Watch,2018-04-20,Army vs Boko Haram , Borno"";""Vanguard,2018-04-21,Troops repels Boko Haram attack in Gamboru, Borno""",AllAfrica;Nigeria Watch;Vanguard,2018-04-20;2018-04-20;2018-04-21,"Troops Kill Boko Haram Terrorist, Avert Deadly Ied Attack;Army vs Boko Haram , Borno;Troops repels Boko Haram attack in Gamboru, Borno","A statement by Col Onyeama Nwachukwu, Deputy Director, Army Public Relations; Nigeria Watch; Texas Chukwu",1,bridge linking Nigeria to Cameroon at Gamboru-Ngala town,Borno state,Ngala lga,12.374126,14.222062,POINT (14.222062 12.374126),147269,Nigeria,475,Africa,1,2,4/19/2018,4/20/2018,0,1,0,0,1,1,1
255805,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""AllAfrica,2018-04-23,Two Female Suicide Bombers Attack Mosque in Borno""",AllAfrica,4/23/2018,Two Female Suicide Bombers Attack Mosque in Borno,the spokesman of police in Borno State,1,Bama town,Borno state,Bama lga,11.5221,13.68558,POINT (13.685580 11.522100),146548,Nigeria,475,Africa,1,1,4/22/2018,4/22/2018,0,0,2,0,2,2,2
266574,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,"""Vox Peccavi,2018-10-08,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 06 October 2018"";""Crisis Watch,2018-10-31,Nigeria  OCTOBER 2018"";""Nigeria Watch,2018-10-05,IBD014983""",Vox Peccavi;Crisis Watch;Nigeria Watch,2018-10-08;2018-10-31;2018-10-05,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 06 October 2018;Nigeria  OCTOBER 2018;IBD014983,Vox Peccavi; Nigeria Watch,3,Bama lga,Borno state,Bama lga,11.52059,14.09661,POINT (14.096610 11.520590),146549,Nigeria,475,Africa,1,1,10/5/2018,10/5/2018,0,5,0,0,5,5,5
255787,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,4,"""Agence France Presse,2018-04-22,Two suicide bombers kill three in north Nigeria mosque"";""Agence France Presse,2018-04-22,Two suicide bombers kill four in north Nigeria mosque"";""AllAfrica,2018-04-22,7 Dead, Dozen Injured in Bama Mosque Blast"";""Africa Research Bulletin,2018-06-04,Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4""",Agence France Presse;Agence France Presse;AllAfrica;Africa Research Bulletin,2018-04-22;2018-04-22;2018-04-22;2018-06-04,"Two suicide bombers kill three in north Nigeria mosque;Two suicide bombers kill four in north Nigeria mosque;7 Dead, Dozen Injured in Bama Mosque Blast;Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4","Baba Shehu Gulumba, Bama local government chairman; military officer; Africa Reseach Bulletin",1,Bama town,Borno state,Bama lga,11.5221,13.68558,POINT (13.685580 11.522100),146548,Nigeria,475,Africa,1,1,4/21/2018,4/21/2018,0,0,5,0,5,5,7
255971,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""Nigera Watch,2018-04-22,Soldiers vs Boko Haram , Borno"";""Vanguard,2018-04-22,3 soldiers, 2 civilian JTF members killed by Boko Haram in shootout in Borno """,Nigera Watch;Vanguard,2018-04-22;2018-04-22,"Soldiers vs Boko Haram , Borno;3 soldiers, 2 civilian JTF members killed by Boko Haram in shootout in Borno ",Nigeria Watch; Brigadier General Texas Chukwu,1,Bama town,Borno state,Bama lga,11.5221,13.68558,POINT (13.685580 11.522100),146548,Nigeria,475,Africa,1,1,4/21/2018,4/21/2018,5,3,0,0,8,8,8
255812,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,3,"""Agence France Presse,2018-04-23,21 dead in NE Nigeria Boko Haram attacks"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018"";""Africa Research Bulletin,2018-06-04,Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4""",Agence France Presse;Crisis Watch;Africa Research Bulletin,2018-04-23;2018-04-30;2018-06-04,"21 dead in NE Nigeria Boko Haram attacks;Nigeria  APRIL 2018;Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4",a member of a local anti-militant militia; Crisis Watch; Africa Research Bulletin,2,Gamboru-Ngala town,Borno state,Ngala lga,12.337716,14.180516,POINT (14.180516 12.337716),147269,Nigeria,475,Africa,1,1,4/22/2018,4/22/2018,0,0,18,0,18,18,18
255813,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,2,"""Agence France Presse,2018-04-23,21 dead in NE Nigeria Boko Haram attacks"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018""",Agence France Presse;Crisis Watch,2018-04-23;2018-04-30,21 dead in NE Nigeria Boko Haram attacks;Nigeria  APRIL 2018,a militia member ; a local resident ,2,Wumbi village,Borno state,Kala/Balge lga,12.36667,14.35,POINT (14.350000 12.366670),147269,Nigeria,475,Africa,1,1,4/22/2018,4/22/2018,0,0,0,0,0,0,3
255814,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,1,"""AllAfrica,2018-04-24,Army Discovers, Destroys Boko Haram Training Camp  
CR  Premium Times""",AllAfrica,4/24/2018,"Army Discovers, Destroys Boko Haram Training Camp  
CR  Premium Times",colonel Onyema Nwachukwu,1,Benishiek town,Borno state,Kaga lga,11.8072,12.4909,POINT (12.490900 11.807200),146545,Nigeria,475,Africa,1,1,4/22/2018,4/22/2018,0,1,0,0,1,1,1
255968,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,1,"""Nigeria Watch,2018-04-22,Soldiers vs Boko Haram , Borno""",Nigeria Watch,4/22/2018,"Soldiers vs Boko Haram , Borno",Nigeria Watch,1,Buk village,Borno state,Damboa lga,11.23569,12.38397,POINT (12.383970 11.235690),145825,Nigeria,475,Africa,1,1,4/22/2018,4/22/2018,0,5,0,0,5,5,5
255970,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Nigera Watch,2018-04-22,Soldiers vs Boko Haram , Borno""",Nigera Watch,4/22/2018,"Soldiers vs Boko Haram , Borno",Nigeria Watch,2,Bama town,Borno state,Bama lga,11.5221,13.68558,POINT (13.685580 11.522100),146548,Nigeria,475,Africa,1,1,4/22/2018,4/22/2018,0,1,0,0,1,1,1
266589,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,2,"""Vox Peccavi,2018-10-08,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 06 October 2018"";""Crisis Watch,2018-10-31,Cameroon  OCTOBER 2018""",Vox Peccavi;Crisis Watch,2018-10-08;2018-10-31,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 06 October 2018;Cameroon  OCTOBER 2018,Vox Peccavi,2,Double village,Far North region,Mayo-Sava department,11.275387,14.361706,POINT (14.361706 11.275387),145829,Cameroon,471,Africa,1,1,10/5/2018,10/5/2018,0,0,2,0,2,2,2
255895,2018,0,1,353,Cameroon: Government,12422,Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,83,471,Government of Cameroon,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Crisis Watch,2018-04-30,Cameroon  APRIL 2018""",Crisis Watch,4/30/2018,Cameroon  APRIL 2018,Crisis Watch,1,Cherif Moussari village,Far North region,Mayo-Sava department,11.10527,13.92978,POINT (13.929780 11.105270),145828,Cameroon,471,Africa,1,1,4/25/2018,4/25/2018,0,2,0,0,2,2,2
255846,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,6,"""Agence France Presse,2018-04-27,Boko Haram attack in NE Nigeria kills four: authorities"";""AllAfrica,2018-04-27,Four Killed, Many Injured in Boko Haram Attack in Maiduguri"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018"";""Nigeria Watch,2018-04-26,Boko Haram Attack, Borno"";""AllAfrica,2018-05-04,No Life Lost in Boko Haram Attack Near Maiduguri - Police"";""Africa Research Bulletin,2018-06-04,Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4""",Agence France Presse;AllAfrica;Crisis Watch;Nigeria Watch;AllAfrica;Africa Research Bulletin,2018-04-27;2018-04-27;2018-04-30;2018-04-26;2018-05-04;2018-06-04,"Boko Haram attack in NE Nigeria kills four: authorities;Four Killed, Many Injured in Boko Haram Attack in Maiduguri;Nigeria  APRIL 2018;Boko Haram Attack, Borno;No Life Lost in Boko Haram Attack Near Maiduguri - Police;Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4",National Emergency Management Agency; Borno state police; Crisis Watch; Nigeria Watch; Africa Research Bulletin,2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,4/26/2018,4/26/2018,0,0,1,0,1,1,1
268150,2018,0,2,11480,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,12132,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4000,,Yan Gora,6,"""Agence France Presse,2018-04-27,Boko Haram attack in NE Nigeria kills four: authorities"";""AllAfrica,2018-04-27,Four Killed, Many Injured in Boko Haram Attack in Maiduguri"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018"";""Nigeria Watch,2018-04-26,Boko Haram Attack, Borno"";""AllAfrica,2018-05-04,No Life Lost in Boko Haram Attack Near Maiduguri - Police"";""Africa Research Bulletin,2018-06-04,Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4""",Agence France Presse;AllAfrica;Crisis Watch;Nigeria Watch;AllAfrica;Africa Research Bulletin,2018-04-27;2018-04-27;2018-04-30;2018-04-26;2018-05-04;2018-06-04,"Boko Haram attack in NE Nigeria kills four: authorities;Four Killed, Many Injured in Boko Haram Attack in Maiduguri;Nigeria  APRIL 2018;Boko Haram Attack, Borno;No Life Lost in Boko Haram Attack Near Maiduguri - Police;Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4",National Emergency Management Agency; Borno state police; Crisis Watch; Nigeria Watch; Africa Research Bulletin,1,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,4/26/2018,4/26/2018,1,4,0,0,5,5,5
255984,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,3,"""Nigeria Watch,2018-04-27,Air Force vs Boko Haram , Borno"";""TerGlobe,2018-04-28,Air Force Destroys Boko Haram Logistics Base At Tumbum Gini"";""The Punch,2018-04-29,Military bombs Boko Haram logistics base in Borno""",Nigeria Watch;TerGlobe;The Punch,2018-04-27;2018-04-28;2018-04-29,"Air Force vs Boko Haram , Borno;Air Force Destroys Boko Haram Logistics Base At Tumbum Gini;Military bombs Boko Haram logistics base in Borno",Nigeria Watch; NAF’s Director of Public Relations and Information,1,Tumbun Gini village,Borno state,Abadam lga,13.375603,13.507019,POINT (13.507019 13.375603),148708,Nigeria,475,Africa,1,1,4/27/2018,4/27/2018,0,2,0,0,2,2,2
276122,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Sahara Reporters,2018-04-30,Borno: Nigerian Air Force Kills Scores Of Boko Haram Terrorists In Air Strike""",Sahara Reporters,4/30/2018,Borno: Nigerian Air Force Kills Scores Of Boko Haram Terrorists In Air Strike,"Olatokunbo Adesanya, NAF Public Relations Director",3,Bama lga,Borno state,Bama lga,11.52059,14.09661,POINT (14.096610 11.520590),146549,Nigeria,475,Africa,1,1,4/28/2018,4/28/2018,0,0,0,0,0,0,40
255858,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,12,"""Agence France Presse,2018-05-01,Dozens killed in NE Nigeria suicide blasts"";""Agence France Presse,2018-05-01,More than 60 killed in northeast Nigeria suicide blasts: residents"";""Agence France Presse,2018-05-01,More than 60 killed in NE Nigeria suicide blasts"";""AllAfrica,2018-05-02,Death Toll Rises in Adamawa Mosque Explosion"";""AllAfrica,2018-05-02,How 2 Male Suicide Bombers Killed Many in Mubi Mosque Attacks - Police  
CR  Daily Trust"";""Agence France Presse,2018-05-02,86 killed in NE Nigeria suicide blasts: gravediggers"";""Agence France Presse,2018-05-02,86 killed in NE Nigeria suicide blasts: gravediggers"";""Crisis Watch,2018-05-31,May 2018 Nigeria"";""Nigeria Watch,2018-05-01,[highlight color=11]Boko[/highlight] [highlight color=11]Haram[/highlight] Suicide Bombers, Adamawa"";""Agence France Presse,2018-06-17,Suicide blasts in NE Nigeria kill at least 31"";""Africa Research Bulletin,2018-06-14,Africa Research Bulletin: Volume 55 Number 5, May 1st–31th 2018"";""GICS Conflict Studies,2018-08-04,Strategic Thinking Behind Ongoing Insurgent Offensive Operations In Northeast Nigeria- An Analysis""",Agence France Presse;Agence France Presse;Agence France Presse;AllAfrica;AllAfrica;Agence France Presse;Agence France Presse;Crisis Watch;Nigeria Watch;Agence France Presse;Africa Research Bulletin;GICS Conflict Studies,2018-05-01;2018-05-01;2018-05-01;2018-05-02;2018-05-02;2018-05-02;2018-05-02;2018-05-31;2018-05-01;2018-06-17;2018-06-14;2018-08-04,"Dozens killed in NE Nigeria suicide blasts;More than 60 killed in northeast Nigeria suicide blasts: residents;More than 60 killed in NE Nigeria suicide blasts;Death Toll Rises in Adamawa Mosque Explosion;How 2 Male Suicide Bombers Killed Many in Mubi Mosque Attacks - Police  
CR  Daily Trust;86 killed in NE Nigeria suicide blasts: gravediggers;86 killed in NE Nigeria suicide blasts: gravediggers;May 2018 Nigeria;[highlight color=11]Boko[/highlight] [highlight color=11]Haram[/highlight] Suicide Bombers, Adamawa;Suicide blasts in NE Nigeria kill at least 31;Africa Research Bulletin: Volume 55 Number 5, May 1st–31th 2018;Strategic Thinking Behind Ongoing Insurgent Offensive Operations In Northeast Nigeria- An Analysis","Adamawa state police spokesman Othman Abubakar; residents; gravediggers; Imam Garki, head of operations for Adamawa and Taraba states at the National Emergency Management Agency (NEMA); Crisis Watch; Africa research Bulletin

",1,Mubi town,Adamawa state,Mubi North lga,10.26761,13.26436,POINT (13.264360 10.267610),144387,Nigeria,475,Africa,1,1,5/1/2018,5/1/2018,0,0,42,0,30,42,86
256456,2018,1,2,14134,Bwatiye - Fulani,15288,Bwatiye - Fulani,3103,,Bwatiye,607,,Fulani,7,"""AllAfrica,2018-05-04,28 Killed in Herdsmen, Cattle Rustlers' Attacks in Adamawa, Zamfara"";""AllAfrica,2018-05-04,43 Persons Killed in Adamawa, Zamfara"";""AllAfrica,2018-05-04,13 Killed in Fresh Zamfara Attack, 15 Feared Dead in Adamawa"";""Crisis Watch,2018-05-31,May 2018 Nigeria"";""Nigeria Watch,2018-05-03,[highlight color=11]Fulani[/highlight] Herdsmen Attack, Adamawa"";""Channels TV,2018-05-02,Scores Feared Dead, Houses Razed As Gunmen Attack Adamawa Villages"";""HARVEST OF DEATH. THREE YEARS OF BLOODY CLASHES BETWEEN FARMERS AND HERDERS IN NIGERIA,2018-12-17,4. COMING FACE-TO-FACE WITH DEATH """,AllAfrica;AllAfrica;AllAfrica;Crisis Watch;Nigeria Watch;Channels TV;HARVEST OF DEATH. THREE YEARS OF BLOODY CLASHES BETWEEN FARMERS AND HERDERS IN NIGERIA,2018-05-04;2018-05-04;2018-05-04;2018-05-31;2018-05-03;2018-05-02;2018-12-17,"28 Killed in Herdsmen, Cattle Rustlers' Attacks in Adamawa, Zamfara;43 Persons Killed in Adamawa, Zamfara;13 Killed in Fresh Zamfara Attack, 15 Feared Dead in Adamawa;May 2018 Nigeria;[highlight color=11]Fulani[/highlight] Herdsmen Attack, Adamawa;Scores Feared Dead, Houses Razed As Gunmen Attack Adamawa Villages;4. COMING FACE-TO-FACE WITH DEATH ","Witness; Arnold Jibila, the chairman of Numan Local Government ; Crisis Watch; Nigeria Watch",3,Lamurde lga,Adamawa state,Lamurde lga,9.5705,11.71792,POINT (11.717920 9.570500),143664,Nigeria,475,Africa,1,1,5/2/2018,5/2/2018,16,0,0,0,16,16,16
268488,2018,1,2,14134,Bwatiye - Fulani,15288,Bwatiye - Fulani,3103,,Bwatiye,607,,Fulani,7,"""AllAfrica,2018-05-04,28 Killed in Herdsmen, Cattle Rustlers' Attacks in Adamawa, Zamfara"";""AllAfrica,2018-05-04,43 Persons Killed in Adamawa, Zamfara"";""AllAfrica,2018-05-04,13 Killed in Fresh Zamfara Attack, 15 Feared Dead in Adamawa"";""Crisis Watch,2018-05-31,May 2018 Nigeria"";""Nigeria Watch,2018-05-03,[highlight color=11]Fulani[/highlight] Herdsmen Attack, Adamawa"";""Channels TV,2018-05-02,Scores Feared Dead, Houses Razed As Gunmen Attack Adamawa Villages"";""HARVEST OF DEATH. THREE YEARS OF BLOODY CLASHES BETWEEN FARMERS AND HERDERS IN NIGERIA,2018-12-17,4. COMING FACE-TO-FACE WITH DEATH """,AllAfrica;AllAfrica;AllAfrica;Crisis Watch;Nigeria Watch;Channels TV;HARVEST OF DEATH. THREE YEARS OF BLOODY CLASHES BETWEEN FARMERS AND HERDERS IN NIGERIA,2018-05-04;2018-05-04;2018-05-04;2018-05-31;2018-05-03;2018-05-02;2018-12-17,"28 Killed in Herdsmen, Cattle Rustlers' Attacks in Adamawa, Zamfara;43 Persons Killed in Adamawa, Zamfara;13 Killed in Fresh Zamfara Attack, 15 Feared Dead in Adamawa;May 2018 Nigeria;[highlight color=11]Fulani[/highlight] Herdsmen Attack, Adamawa;Scores Feared Dead, Houses Razed As Gunmen Attack Adamawa Villages;4. COMING FACE-TO-FACE WITH DEATH ","Witness; Arnold Jibila, the chairman of Numan Local Government ; Crisis Watch; Nigeria Watch",3,Numan lga,Adamawa state,Numan lga,9.45371,11.836653,POINT (11.836653 9.453710),142944,Nigeria,475,Africa,1,1,5/2/2018,5/2/2018,9,0,0,0,9,9,9
268490,2018,1,2,14134,Bwatiye - Fulani,15288,Bwatiye - Fulani,3103,,Bwatiye,607,,Fulani,7,"""AllAfrica,2018-05-04,28 Killed in Herdsmen, Cattle Rustlers' Attacks in Adamawa, Zamfara"";""AllAfrica,2018-05-04,43 Persons Killed in Adamawa, Zamfara"";""AllAfrica,2018-05-04,13 Killed in Fresh Zamfara Attack, 15 Feared Dead in Adamawa"";""Crisis Watch,2018-05-31,May 2018 Nigeria"";""Nigeria Watch,2018-05-03,[highlight color=11]Fulani[/highlight] Herdsmen Attack, Adamawa"";""Channels TV,2018-05-02,Scores Feared Dead, Houses Razed As Gunmen Attack Adamawa Villages"";""HARVEST OF DEATH. THREE YEARS OF BLOODY CLASHES BETWEEN FARMERS AND HERDERS IN NIGERIA,2018-12-17,4. COMING FACE-TO-FACE WITH DEATH """,AllAfrica;AllAfrica;AllAfrica;Crisis Watch;Nigeria Watch;Channels TV;HARVEST OF DEATH. THREE YEARS OF BLOODY CLASHES BETWEEN FARMERS AND HERDERS IN NIGERIA,2018-05-04;2018-05-04;2018-05-04;2018-05-31;2018-05-03;2018-05-02;2018-12-17,"28 Killed in Herdsmen, Cattle Rustlers' Attacks in Adamawa, Zamfara;43 Persons Killed in Adamawa, Zamfara;13 Killed in Fresh Zamfara Attack, 15 Feared Dead in Adamawa;May 2018 Nigeria;[highlight color=11]Fulani[/highlight] Herdsmen Attack, Adamawa;Scores Feared Dead, Houses Razed As Gunmen Attack Adamawa Villages;4. COMING FACE-TO-FACE WITH DEATH ","Witness; Arnold Jibila, the chairman of Numan Local Government ; Crisis Watch; Nigeria Watch",1,Bolki village,Adamawa state,Numan lga,9.38213,11.62305,POINT (11.623050 9.382130),142944,Nigeria,475,Africa,1,1,5/2/2018,5/2/2018,8,0,0,0,8,8,8
